Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_88_1781,VDD,Metal1,1002.2200,352.3675,4.999981
FILLER_88_1717,VDD,Metal1,983.5150,351.9855,4.999981
FILLER_88_1714,VDD,Metal1,963.4800,352.8000,4.999981
FILLER_88_1710,VDD,Metal1,962.4600,352.3675,4.999981
FILLER_88_1694,VDD,Metal1,957.0880,352.1080,4.999981
FILLER_88_1662,VDD,Metal1,943.7155,352.0310,4.999981
FILLER_88_1644,VDD,Metal1,924.2800,352.8000,4.999981
FILLER_88_1636,VDD,Metal1,922.2665,352.2230,4.999981
FILLER_88_1600,VDD,Metal1,900.8600,352.3675,4.999979
FILLER_88_1577,VDD,Metal1,887.0400,352.8000,4.999979
FILLER_88_1571,VDD,Metal1,884.6200,352.3675,4.999978
FILLER_88_1549,VDD,Metal1,871.0800,352.8000,4.999978
FILLER_88_1541,VDD,Metal1,869.0665,352.2230,4.999978
FILLER_88_1511,VDD,Metal1,849.8000,352.8000,4.999974
FILLER_88_1507,VDD,Metal1,848.7800,352.3675,4.999974
FILLER_88_1437,VDD,Metal1,808.3600,352.8000,4.999965
FILLER_88_1434,VDD,Metal1,806.6800,352.8000,4.999964
FILLER_88_1432,VDD,Metal1,805.8400,352.8000,4.999964
FILLER_88_1427,VDD,Metal1,802.7600,352.8000,4.999964
FILLER_88_1423,VDD,Metal1,801.7400,352.3675,4.999964
FILLER_88_1367,VDD,Metal1,770.3800,352.3675,4.999965
FILLER_88_1335,VDD,Metal1,751.2400,352.8000,4.999965
FILLER_88_1297,VDD,Metal1,732.4265,352.2230,4.999964
FILLER_88_1293,VDD,Metal1,728.0000,352.8000,4.999964
FILLER_88_1271,VDD,Metal1,715.4000,352.8000,4.999964
FILLER_88_1224,VDD,Metal1,689.0800,352.8000,4.999965
FILLER_88_1194,VDD,Metal1,672.2800,352.8000,4.999956
FILLER_88_1157,VDD,Metal1,651.8400,352.8000,4.999951
FILLER_88_1139,VDD,Metal1,641.4800,352.8000,4.999951
FILLER_88_1135,VDD,Metal1,640.4600,352.3675,4.999951
FILLER_88_1087,VDD,Metal1,614.8265,352.2230,4.999948
FILLER_88_1069,VDD,Metal1,602.2800,352.8000,4.999948
FILLER_88_1065,VDD,Metal1,601.2600,352.3675,4.999948
FILLER_88_1031,VDD,Metal1,582.2200,352.3675,4.999944
FILLER_88_1023,VDD,Metal1,578.9865,352.2230,4.999944
FILLER_88_1014,VDD,Metal1,571.4800,352.8000,4.999941
FILLER_88_1012,VDD,Metal1,570.6400,352.8000,4.999941
FILLER_88_947,VDD,Metal1,533.9600,352.8000,4.999941
FILLER_88_944,VDD,Metal1,532.2800,352.8000,4.999941
FILLER_88_942,VDD,Metal1,531.4400,352.8000,4.999941
FILLER_88_933,VDD,Metal1,526.1200,352.8000,4.999941
FILLER_88_898,VDD,Metal1,506.5200,352.8000,4.999941
FILLER_88_894,VDD,Metal1,505.5000,352.3675,4.999941
FILLER_88_885,VDD,Metal1,499.2400,352.8000,4.999941
FILLER_88_871,VDD,Metal1,492.6200,352.3675,4.999943
FILLER_88_857,VDD,Metal1,483.5600,352.8000,4.999960
FILLER_88_855,VDD,Metal1,482.7200,352.8000,4.999960
FILLER_88_847,VDD,Metal1,480.4265,352.2230,4.999960
FILLER_88_770,VDD,Metal1,434.8400,352.8000,4.999968
FILLER_88_768,VDD,Metal1,434.0000,352.8000,4.999968
FILLER_88_764,VDD,Metal1,432.7000,352.3675,4.999968
FILLER_88_747,VDD,Metal1,421.9600,352.8000,4.999969
FILLER_88_745,VDD,Metal1,421.1200,352.8000,4.999969
FILLER_88_734,VDD,Metal1,414.6800,352.8000,4.999969
FILLER_88_730,VDD,Metal1,413.6600,352.3675,4.999969
FILLER_88_699,VDD,Metal1,395.3600,352.8000,4.999974
FILLER_88_690,VDD,Metal1,390.0400,352.8000,4.999974
FILLER_88_688,VDD,Metal1,389.2000,352.8000,4.999974
FILLER_88_684,VDD,Metal1,387.9000,352.3675,4.999974
FILLER_88_669,VDD,Metal1,378.2800,352.8000,4.999974
FILLER_88_667,VDD,Metal1,377.4400,352.8000,4.999974
FILLER_88_648,VDD,Metal1,366.5200,352.8000,4.999974
FILLER_88_627,VDD,Metal1,354.7600,352.8000,4.999978
FILLER_88_625,VDD,Metal1,353.9200,352.8000,4.999978
FILLER_88_603,VDD,Metal1,341.3200,352.8000,4.999990
FILLER_88_601,VDD,Metal1,340.4800,352.8000,4.999990
FILLER_88_597,VDD,Metal1,339.1800,352.3675,4.999990
FILLER_88_559,VDD,Metal1,316.9600,352.8000,4.999990
FILLER_88_506,VDD,Metal1,288.2200,352.3675,4.999991
FILLER_88_497,VDD,Metal1,282.2400,352.8000,4.999991
FILLER_88_484,VDD,Metal1,274.6800,352.8000,4.999991
FILLER_88_482,VDD,Metal1,273.8400,352.8000,4.999991
FILLER_88_474,VDD,Metal1,271.5465,352.2230,4.999991
FILLER_88_457,VDD,Metal1,259.8400,352.8000,4.999991
FILLER_88_454,VDD,Metal1,257.8800,352.8000,4.999991
FILLER_88_416,VDD,Metal1,237.8200,352.3675,4.999992
FILLER_88_408,VDD,Metal1,234.5865,352.2230,4.999992
FILLER_88_377,VDD,Metal1,215.0400,352.8000,4.999993
FILLER_88_373,VDD,Metal1,213.7400,352.3675,4.999993
FILLER_88_365,VDD,Metal1,210.5065,352.2230,4.999993
FILLER_88_349,VDD,Metal1,203.8880,352.1080,4.999993
FILLER_88_317,VDD,Metal1,190.5155,352.0310,4.999994
FILLER_88_311,VDD,Metal1,179.0200,352.3675,4.999994
FILLER_88_247,VDD,Metal1,160.3150,351.9855,4.999994
FILLER_88_241,VDD,Metal1,139.8200,352.3675,4.999994
FILLER_88_177,VDD,Metal1,121.1150,351.9855,4.999994
FILLER_88_171,VDD,Metal1,100.6200,352.3675,4.999994
FILLER_88_107,VDD,Metal1,81.9150,351.9855,4.999994
FILLER_88_101,VDD,Metal1,61.4200,352.3675,4.999994
FILLER_88_37,VDD,Metal1,42.7150,351.9855,4.999994
FILLER_88_34,VDD,Metal1,22.6800,352.8000,4.999994
FILLER_88_32,VDD,Metal1,21.8400,352.8000,4.999994
FILLER_88_28,VDD,Metal1,20.5400,352.3675,4.999994
FILLER_88_20,VDD,Metal1,17.3065,352.2230,4.999994
FILLER_88_4,VDD,Metal1,10.6880,352.1080,4.999994
FILLER_87_1966,VDD,Metal1,1104.8800,344.9600,4.999986
FILLER_87_1962,VDD,Metal1,1103.5800,345.3925,4.999986
FILLER_87_1956,VDD,Metal1,1100.2200,345.3925,4.999986
FILLER_87_1892,VDD,Metal1,1081.5150,345.7740,4.999986
FILLER_87_1886,VDD,Metal1,1061.0200,345.3925,4.999986
FILLER_87_1822,VDD,Metal1,1042.3150,345.7740,4.999986
FILLER_87_1816,VDD,Metal1,1021.8200,345.3925,4.999986
FILLER_87_1752,VDD,Metal1,1003.1150,345.7740,4.999986
FILLER_87_1746,VDD,Metal1,982.6200,345.3925,4.999986
FILLER_87_1682,VDD,Metal1,963.9150,345.7740,4.999986
FILLER_87_1679,VDD,Metal1,943.8800,344.9600,4.999986
FILLER_87_1677,VDD,Metal1,943.0400,344.9600,4.999986
FILLER_87_1673,VDD,Metal1,941.7400,345.3925,4.999986
FILLER_87_1641,VDD,Metal1,931.9555,345.7285,4.999986
FILLER_87_1579,VDD,Metal1,888.1600,344.9600,4.999985
FILLER_87_1563,VDD,Metal1,883.7280,345.6520,4.999985
FILLER_87_1546,VDD,Metal1,869.6800,344.9600,4.999985
FILLER_87_1542,VDD,Metal1,868.3800,345.3925,4.999984
FILLER_87_1517,VDD,Metal1,853.4400,344.9600,4.999980
FILLER_87_1447,VDD,Metal1,814.2400,344.9600,4.999973
FILLER_87_1412,VDD,Metal1,794.3600,344.9600,4.999954
FILLER_87_1410,VDD,Metal1,793.5200,344.9600,4.999954
FILLER_87_1402,VDD,Metal1,791.2265,345.5365,4.999954
FILLER_87_1399,VDD,Metal1,787.0800,344.9600,4.999951
FILLER_87_1397,VDD,Metal1,786.2400,344.9600,4.999951
FILLER_87_1393,VDD,Metal1,784.9400,345.3925,4.999950
FILLER_87_1342,VDD,Metal1,755.1600,344.9600,4.999948
FILLER_87_1338,VDD,Metal1,754.1400,345.3925,4.999947
FILLER_87_1329,VDD,Metal1,747.8800,344.9600,4.999947
FILLER_87_1327,VDD,Metal1,747.0400,344.9600,4.999947
FILLER_87_1262,VDD,Metal1,711.5800,345.3925,4.999949
FILLER_87_1259,VDD,Metal1,708.6800,344.9600,4.999949
FILLER_87_1257,VDD,Metal1,707.8400,344.9600,4.999949
FILLER_87_1233,VDD,Metal1,694.4000,344.9600,4.999950
FILLER_87_1213,VDD,Metal1,684.1400,345.3925,4.999936
FILLER_87_1124,VDD,Metal1,633.0800,344.9600,4.999952
FILLER_87_1122,VDD,Metal1,632.2400,344.9600,4.999952
FILLER_87_1119,VDD,Metal1,630.2800,344.9600,4.999953
FILLER_87_1117,VDD,Metal1,629.4400,344.9600,4.999953
FILLER_87_1113,VDD,Metal1,628.1400,345.3925,4.999953
FILLER_87_1097,VDD,Metal1,619.1800,345.3925,4.999953
FILLER_87_1089,VDD,Metal1,615.9465,345.5365,4.999953
FILLER_87_1054,VDD,Metal1,593.8800,344.9600,4.999950
FILLER_87_1052,VDD,Metal1,593.0400,344.9600,4.999950
FILLER_87_1049,VDD,Metal1,591.0800,344.9600,4.999950
FILLER_87_1047,VDD,Metal1,590.2400,344.9600,4.999949
FILLER_87_1011,VDD,Metal1,570.0800,344.9600,4.999949
FILLER_87_1003,VDD,Metal1,567.7865,345.5365,4.999949
FILLER_87_982,VDD,Metal1,553.5600,344.9600,4.999948
FILLER_87_916,VDD,Metal1,516.8800,344.9600,4.999949
FILLER_87_912,VDD,Metal1,515.5800,345.3925,4.999949
FILLER_87_909,VDD,Metal1,512.6800,344.9600,4.999951
FILLER_87_901,VDD,Metal1,510.6665,345.5365,4.999963
FILLER_87_895,VDD,Metal1,504.8400,344.9600,4.999963
FILLER_87_893,VDD,Metal1,504.0000,344.9600,4.999963
FILLER_87_855,VDD,Metal1,483.6600,345.3925,4.999964
FILLER_87_829,VDD,Metal1,467.8800,344.9600,4.999967
FILLER_87_803,VDD,Metal1,453.6000,344.9600,4.999967
FILLER_87_795,VDD,Metal1,449.1200,344.9600,4.999966
FILLER_87_772,VDD,Metal1,437.1800,345.3925,4.999966
FILLER_87_768,VDD,Metal1,434.0000,344.9600,4.999966
FILLER_87_724,VDD,Metal1,410.3000,345.3925,4.999966
FILLER_87_716,VDD,Metal1,404.8800,344.9600,4.999966
FILLER_87_709,VDD,Metal1,400.6800,344.9600,4.999967
FILLER_87_707,VDD,Metal1,399.8400,344.9600,4.999967
FILLER_87_649,VDD,Metal1,367.3600,344.9600,4.999966
FILLER_87_632,VDD,Metal1,358.7800,345.3925,4.999966
FILLER_87_628,VDD,Metal1,355.6000,344.9600,4.999966
FILLER_87_585,VDD,Metal1,331.2400,344.9600,4.999968
FILLER_87_583,VDD,Metal1,330.4000,344.9600,4.999968
FILLER_87_559,VDD,Metal1,316.6800,344.9600,4.999974
FILLER_87_555,VDD,Metal1,315.6600,345.3925,4.999974
FILLER_87_547,VDD,Metal1,312.4265,345.5365,4.999974
FILLER_87_523,VDD,Metal1,297.7400,345.3925,4.999978
FILLER_87_514,VDD,Metal1,291.4800,344.9600,4.999979
FILLER_87_506,VDD,Metal1,289.4665,345.5365,4.999979
FILLER_87_492,VDD,Metal1,279.1600,344.9600,4.999980
FILLER_87_484,VDD,Metal1,274.6800,344.9600,4.999980
FILLER_87_482,VDD,Metal1,273.8400,344.9600,4.999980
FILLER_87_468,VDD,Metal1,266.0000,344.9600,4.999980
FILLER_87_457,VDD,Metal1,259.5600,344.9600,4.999983
FILLER_87_453,VDD,Metal1,258.5400,345.3925,4.999985
FILLER_87_437,VDD,Metal1,248.3600,344.9600,4.999987
FILLER_87_413,VDD,Metal1,234.9200,344.9600,4.999987
FILLER_87_411,VDD,Metal1,234.0800,344.9600,4.999987
FILLER_87_376,VDD,Metal1,214.2000,344.9600,4.999989
FILLER_87_368,VDD,Metal1,212.1865,345.5365,4.999989
FILLER_87_352,VDD,Metal1,205.5680,345.6520,4.999990
FILLER_87_346,VDD,Metal1,198.6200,345.3925,4.999991
FILLER_87_282,VDD,Metal1,179.9150,345.7740,4.999991
FILLER_87_276,VDD,Metal1,159.4200,345.3925,4.999992
FILLER_87_212,VDD,Metal1,140.7150,345.7740,4.999992
FILLER_87_206,VDD,Metal1,120.2200,345.3925,4.999992
FILLER_87_142,VDD,Metal1,101.5150,345.7740,4.999992
FILLER_87_136,VDD,Metal1,81.0200,345.3925,4.999992
FILLER_87_72,VDD,Metal1,62.3150,345.7740,4.999992
FILLER_87_69,VDD,Metal1,42.2800,344.9600,4.999992
FILLER_87_67,VDD,Metal1,41.4400,344.9600,4.999992
FILLER_87_59,VDD,Metal1,39.1465,345.5365,4.999992
FILLER_87_27,VDD,Metal1,28.1155,345.7285,4.999992
FILLER_86_1967,VDD,Metal1,1105.1600,344.9600,4.999986
FILLER_86_1959,VDD,Metal1,1103.1465,344.3830,4.999986
FILLER_86_1927,VDD,Metal1,1092.1155,344.1910,4.999986
FILLER_86_1921,VDD,Metal1,1080.6200,344.5275,4.999986
FILLER_86_1857,VDD,Metal1,1061.9150,344.1455,4.999986
FILLER_86_1851,VDD,Metal1,1041.4200,344.5275,4.999986
FILLER_86_1787,VDD,Metal1,1022.7150,344.1455,4.999986
FILLER_86_1781,VDD,Metal1,1002.2200,344.5275,4.999986
FILLER_86_1717,VDD,Metal1,983.5150,344.1455,4.999986
FILLER_86_1711,VDD,Metal1,963.0200,344.5275,4.999986
FILLER_86_1647,VDD,Metal1,944.3150,344.1455,4.999986
FILLER_86_1641,VDD,Metal1,923.8200,344.5275,4.999986
FILLER_86_1622,VDD,Metal1,913.1800,344.5275,4.999986
FILLER_86_1571,VDD,Metal1,884.6200,344.5275,4.999985
FILLER_86_1540,VDD,Metal1,866.3200,344.9600,4.999984
FILLER_86_1497,VDD,Metal1,842.2400,344.9600,4.999977
FILLER_86_1481,VDD,Metal1,833.0000,344.9600,4.999976
FILLER_86_1451,VDD,Metal1,816.2000,344.9600,4.999973
FILLER_86_1449,VDD,Metal1,815.3600,344.9600,4.999973
FILLER_86_1445,VDD,Metal1,814.0600,344.5275,4.999973
FILLER_86_1437,VDD,Metal1,810.8265,344.3830,4.999955
FILLER_86_1426,VDD,Metal1,802.2000,344.9600,4.999955
FILLER_86_1413,VDD,Metal1,794.9200,344.9600,4.999954
FILLER_86_1409,VDD,Metal1,793.9000,344.5275,4.999954
FILLER_86_1401,VDD,Metal1,790.6665,344.3830,4.999953
FILLER_86_1381,VDD,Metal1,777.2800,344.9600,4.999950
FILLER_86_1373,VDD,Metal1,773.7400,344.5275,4.999950
FILLER_86_1314,VDD,Metal1,739.4800,344.9600,4.999947
FILLER_86_1297,VDD,Metal1,730.2400,344.9600,4.999947
FILLER_86_1235,VDD,Metal1,695.2400,344.9600,4.999950
FILLER_86_1227,VDD,Metal1,693.2265,344.3830,4.999950
FILLER_86_1208,VDD,Metal1,680.1200,344.9600,4.999931
FILLER_86_1206,VDD,Metal1,679.2800,344.9600,4.999931
FILLER_86_1202,VDD,Metal1,677.9800,344.5275,4.999931
FILLER_86_1172,VDD,Metal1,661.1800,344.5275,4.999948
FILLER_86_1145,VDD,Metal1,645.1200,344.9600,4.999949
FILLER_86_1128,VDD,Metal1,635.3200,344.9600,4.999950
FILLER_86_1087,VDD,Metal1,612.3600,344.9600,4.999951
FILLER_86_1083,VDD,Metal1,610.4000,344.9600,4.999950
FILLER_86_1079,VDD,Metal1,609.1000,344.5275,4.999950
FILLER_86_1056,VDD,Metal1,595.2800,344.9600,4.999950
FILLER_86_1052,VDD,Metal1,593.9800,344.5275,4.999950
FILLER_86_1029,VDD,Metal1,582.3465,344.3830,4.999949
FILLER_86_1021,VDD,Metal1,575.6800,344.9600,4.999949
FILLER_86_1017,VDD,Metal1,574.3800,344.5275,4.999949
FILLER_86_1011,VDD,Metal1,571.0200,344.5275,4.999949
FILLER_86_995,VDD,Metal1,561.1200,344.9600,4.999948
FILLER_86_874,VDD,Metal1,493.0800,344.9600,4.999963
FILLER_86_855,VDD,Metal1,482.4400,344.9600,4.999964
FILLER_86_853,VDD,Metal1,481.6000,344.9600,4.999964
FILLER_86_849,VDD,Metal1,480.3000,344.5275,4.999964
FILLER_86_825,VDD,Metal1,466.8600,344.5275,4.999967
FILLER_86_807,VDD,Metal1,456.7800,344.5275,4.999967
FILLER_86_804,VDD,Metal1,453.8800,344.9600,4.999967
FILLER_86_796,VDD,Metal1,451.8665,344.3830,4.999967
FILLER_86_737,VDD,Metal1,417.5800,344.5275,4.999966
FILLER_86_731,VDD,Metal1,414.2200,344.5275,4.999966
FILLER_86_723,VDD,Metal1,408.8000,344.9600,4.999966
FILLER_86_715,VDD,Metal1,406.5065,344.3830,4.999966
FILLER_86_709,VDD,Metal1,400.9600,344.9600,4.999967
FILLER_86_701,VDD,Metal1,398.6665,344.3830,4.999967
FILLER_86_691,VDD,Metal1,390.8800,344.9600,4.999967
FILLER_86_687,VDD,Metal1,389.5800,344.5275,4.999967
FILLER_86_664,VDD,Metal1,375.4800,344.9600,4.999966
FILLER_86_660,VDD,Metal1,374.4600,344.5275,4.999966
FILLER_86_599,VDD,Metal1,339.0800,344.9600,4.999965
FILLER_86_597,VDD,Metal1,338.2400,344.9600,4.999965
FILLER_86_594,VDD,Metal1,336.2800,344.9600,4.999968
FILLER_86_592,VDD,Metal1,335.4400,344.9600,4.999968
FILLER_86_576,VDD,Metal1,331.0080,344.2680,4.999968
FILLER_86_560,VDD,Metal1,318.4600,344.5275,4.999973
FILLER_86_552,VDD,Metal1,315.2265,344.3830,4.999974
FILLER_86_541,VDD,Metal1,306.6000,344.9600,4.999975
FILLER_86_539,VDD,Metal1,305.7600,344.9600,4.999975
FILLER_86_535,VDD,Metal1,304.4600,344.5275,4.999975
FILLER_86_527,VDD,Metal1,301.2265,344.3830,4.999976
FILLER_86_524,VDD,Metal1,297.0800,344.9600,4.999978
FILLER_86_522,VDD,Metal1,296.2400,344.9600,4.999978
FILLER_86_510,VDD,Metal1,289.5200,344.9600,4.999979
FILLER_86_506,VDD,Metal1,288.2200,344.5275,4.999979
FILLER_86_481,VDD,Metal1,274.2200,344.5275,4.999980
FILLER_86_465,VDD,Metal1,264.0400,344.9600,4.999982
FILLER_86_457,VDD,Metal1,262.0265,344.3830,4.999982
FILLER_86_447,VDD,Metal1,256.4265,344.3830,4.999985
FILLER_86_424,VDD,Metal1,241.3600,344.9600,4.999987
FILLER_86_391,VDD,Metal1,222.8800,344.9600,4.999988
FILLER_86_387,VDD,Metal1,221.5800,344.5275,4.999988
FILLER_86_377,VDD,Metal1,215.0400,344.9600,4.999989
FILLER_86_373,VDD,Metal1,213.7400,344.5275,4.999989
FILLER_86_365,VDD,Metal1,210.5065,344.3830,4.999989
FILLER_86_349,VDD,Metal1,203.8880,344.2680,4.999990
FILLER_86_317,VDD,Metal1,190.5155,344.1910,4.999991
FILLER_86_311,VDD,Metal1,179.0200,344.5275,4.999991
FILLER_86_303,VDD,Metal1,175.7865,344.3830,4.999991
FILLER_86_287,VDD,Metal1,169.1680,344.2680,4.999991
FILLER_86_247,VDD,Metal1,151.3155,344.1910,4.999992
FILLER_86_241,VDD,Metal1,139.8200,344.5275,4.999992
FILLER_86_177,VDD,Metal1,121.1150,344.1455,4.999992
FILLER_86_171,VDD,Metal1,100.6200,344.5275,4.999992
FILLER_86_107,VDD,Metal1,81.9150,344.1455,4.999992
FILLER_86_101,VDD,Metal1,61.4200,344.5275,4.999992
FILLER_86_37,VDD,Metal1,42.7150,344.1455,4.999992
FILLER_86_34,VDD,Metal1,22.6800,344.9600,4.999992
FILLER_86_18,VDD,Metal1,18.5280,344.2680,4.999992
FILLER_85_1966,VDD,Metal1,1104.8800,337.1200,4.999989
FILLER_85_1962,VDD,Metal1,1103.5800,337.5525,4.999989
FILLER_85_1956,VDD,Metal1,1100.2200,337.5525,4.999989
FILLER_85_1892,VDD,Metal1,1081.5150,337.9340,4.999989
FILLER_85_1886,VDD,Metal1,1061.0200,337.5525,4.999989
FILLER_85_1822,VDD,Metal1,1042.3150,337.9340,4.999989
FILLER_85_1816,VDD,Metal1,1021.8200,337.5525,4.999989
FILLER_85_1752,VDD,Metal1,1003.1150,337.9340,4.999989
FILLER_85_1746,VDD,Metal1,982.6200,337.5525,4.999989
FILLER_85_1682,VDD,Metal1,963.9150,337.9340,4.999989
FILLER_85_1678,VDD,Metal1,943.6000,337.1200,4.999989
FILLER_85_1646,VDD,Metal1,934.7555,337.8885,4.999989
FILLER_85_1616,VDD,Metal1,908.6000,337.1200,4.999986
FILLER_85_1612,VDD,Metal1,907.5800,337.5525,4.999986
FILLER_85_1609,VDD,Metal1,904.6800,337.1200,4.999986
FILLER_85_1579,VDD,Metal1,887.8800,337.1200,4.999986
FILLER_85_1546,VDD,Metal1,869.4000,337.1200,4.999979
FILLER_85_1542,VDD,Metal1,868.3800,337.5525,4.999979
FILLER_85_1539,VDD,Metal1,865.4800,337.1200,4.999979
FILLER_85_1416,VDD,Metal1,796.6000,337.1200,4.999976
FILLER_85_1414,VDD,Metal1,795.7600,337.1200,4.999976
FILLER_85_1410,VDD,Metal1,794.4600,337.5525,4.999976
FILLER_85_1402,VDD,Metal1,791.2265,337.6965,4.999976
FILLER_85_1365,VDD,Metal1,768.0400,337.1200,4.999975
FILLER_85_1363,VDD,Metal1,767.2000,337.1200,4.999975
FILLER_85_1332,VDD,Metal1,749.8400,337.1200,4.999974
FILLER_85_1314,VDD,Metal1,739.4800,337.1200,4.999974
FILLER_85_1312,VDD,Metal1,738.6400,337.1200,4.999974
FILLER_85_1308,VDD,Metal1,737.3400,337.5525,4.999974
FILLER_85_1272,VDD,Metal1,715.9600,337.1200,4.999974
FILLER_85_1270,VDD,Metal1,715.1200,337.1200,4.999974
FILLER_85_1262,VDD,Metal1,712.8265,337.6965,4.999974
FILLER_85_1213,VDD,Metal1,682.9200,337.1200,4.999973
FILLER_85_1188,VDD,Metal1,669.2000,337.1200,4.999973
FILLER_85_1184,VDD,Metal1,667.9000,337.5525,4.999973
FILLER_85_1164,VDD,Metal1,656.7000,337.5525,4.999973
FILLER_85_1122,VDD,Metal1,632.2400,337.1200,4.999973
FILLER_85_1119,VDD,Metal1,630.2800,337.1200,4.999973
FILLER_85_1110,VDD,Metal1,626.4600,337.5525,4.999974
FILLER_85_1074,VDD,Metal1,605.3600,337.1200,4.999974
FILLER_85_1058,VDD,Metal1,600.9280,337.8120,4.999974
FILLER_85_1046,VDD,Metal1,590.6200,337.5525,4.999974
FILLER_85_1016,VDD,Metal1,572.6000,337.1200,4.999975
FILLER_85_1014,VDD,Metal1,571.7600,337.1200,4.999975
FILLER_85_971,VDD,Metal1,547.4000,337.1200,4.999976
FILLER_85_922,VDD,Metal1,519.9600,337.1200,4.999977
FILLER_85_920,VDD,Metal1,519.1200,337.1200,4.999977
FILLER_85_912,VDD,Metal1,516.8265,337.6965,4.999977
FILLER_85_903,VDD,Metal1,509.3200,337.1200,4.999977
FILLER_85_901,VDD,Metal1,508.4800,337.1200,4.999977
FILLER_85_889,VDD,Metal1,502.7000,337.5525,4.999977
FILLER_85_864,VDD,Metal1,487.4800,337.1200,4.999978
FILLER_85_842,VDD,Metal1,477.6265,337.6965,4.999979
FILLER_85_839,VDD,Metal1,473.4800,337.1200,4.999980
FILLER_85_837,VDD,Metal1,472.6400,337.1200,4.999980
FILLER_85_825,VDD,Metal1,465.6400,337.1200,4.999981
FILLER_85_823,VDD,Metal1,464.8000,337.1200,4.999981
FILLER_85_819,VDD,Metal1,463.5000,337.5525,4.999981
FILLER_85_784,VDD,Metal1,442.6800,337.1200,4.999981
FILLER_85_754,VDD,Metal1,425.8800,337.1200,4.999980
FILLER_85_715,VDD,Metal1,404.0400,337.1200,4.999981
FILLER_85_702,VDD,Metal1,397.0400,337.1200,4.999984
FILLER_85_652,VDD,Metal1,378.1155,337.8885,4.999984
FILLER_85_645,VDD,Metal1,364.8400,337.1200,4.999984
FILLER_85_597,VDD,Metal1,337.9600,337.1200,4.999985
FILLER_85_595,VDD,Metal1,337.1200,337.1200,4.999985
FILLER_85_591,VDD,Metal1,335.8200,337.5525,4.999985
FILLER_85_575,VDD,Metal1,330.4480,337.8120,4.999985
FILLER_85_562,VDD,Metal1,319.5800,337.5525,4.999986
FILLER_85_559,VDD,Metal1,316.6800,337.1200,4.999986
FILLER_85_539,VDD,Metal1,305.4800,337.1200,4.999985
FILLER_85_537,VDD,Metal1,304.6400,337.1200,4.999985
FILLER_85_533,VDD,Metal1,303.3400,337.5525,4.999985
FILLER_85_525,VDD,Metal1,300.1065,337.6965,4.999983
FILLER_85_514,VDD,Metal1,292.7000,337.5525,4.999983
FILLER_85_492,VDD,Metal1,279.1600,337.1200,4.999983
FILLER_85_478,VDD,Metal1,271.3200,337.1200,4.999983
FILLER_85_422,VDD,Metal1,239.9600,337.1200,4.999987
FILLER_85_419,VDD,Metal1,238.2800,337.1200,4.999987
FILLER_85_415,VDD,Metal1,237.2600,337.5525,4.999987
FILLER_85_406,VDD,Metal1,231.0000,337.1200,4.999987
FILLER_85_402,VDD,Metal1,229.9800,337.5525,4.999987
FILLER_85_352,VDD,Metal1,205.5680,337.8120,4.999987
FILLER_85_346,VDD,Metal1,198.6200,337.5525,4.999988
FILLER_85_282,VDD,Metal1,179.9150,337.9340,4.999988
FILLER_85_279,VDD,Metal1,159.8800,337.1200,4.999988
FILLER_85_277,VDD,Metal1,159.0400,337.1200,4.999988
FILLER_85_269,VDD,Metal1,156.7465,337.6965,4.999988
FILLER_85_216,VDD,Metal1,124.6000,337.1200,4.999990
FILLER_85_212,VDD,Metal1,123.5800,337.5525,4.999990
FILLER_85_206,VDD,Metal1,120.2200,337.5525,4.999990
FILLER_85_142,VDD,Metal1,101.5150,337.9340,4.999990
FILLER_85_136,VDD,Metal1,81.0200,337.5525,4.999990
FILLER_85_72,VDD,Metal1,62.3150,337.9340,4.999990
FILLER_85_66,VDD,Metal1,41.8200,337.5525,4.999990
FILLER_85_2,VDD,Metal1,23.1150,337.9340,4.999990
FILLER_84_1967,VDD,Metal1,1105.1600,337.1200,4.999989
FILLER_84_1959,VDD,Metal1,1103.1465,336.5430,4.999989
FILLER_84_1927,VDD,Metal1,1092.1155,336.3510,4.999989
FILLER_84_1921,VDD,Metal1,1080.6200,336.6875,4.999989
FILLER_84_1857,VDD,Metal1,1061.9150,336.3055,4.999989
FILLER_84_1851,VDD,Metal1,1041.4200,336.6875,4.999989
FILLER_84_1787,VDD,Metal1,1022.7150,336.3055,4.999989
FILLER_84_1781,VDD,Metal1,1002.2200,336.6875,4.999989
FILLER_84_1717,VDD,Metal1,983.5150,336.3055,4.999989
FILLER_84_1711,VDD,Metal1,963.0200,336.6875,4.999989
FILLER_84_1647,VDD,Metal1,944.3150,336.3055,4.999989
FILLER_84_1600,VDD,Metal1,899.6400,337.1200,4.999986
FILLER_84_1598,VDD,Metal1,898.8000,337.1200,4.999986
FILLER_84_1515,VDD,Metal1,853.2600,336.6875,4.999979
FILLER_84_1507,VDD,Metal1,850.0265,336.5430,4.999979
FILLER_84_1504,VDD,Metal1,845.8800,337.1200,4.999979
FILLER_84_1502,VDD,Metal1,845.0400,337.1200,4.999979
FILLER_84_1498,VDD,Metal1,843.7400,336.6875,4.999979
FILLER_84_1488,VDD,Metal1,838.1400,336.6875,4.999979
FILLER_84_1443,VDD,Metal1,811.7200,337.1200,4.999977
FILLER_84_1441,VDD,Metal1,810.8800,337.1200,4.999977
